33554	2006	2	0	1	1	0	24	14	18	6	14	0	0	0	0	0	0	19	1	0	15	13	40	45	2	3.19e+07	-99	-99	-99	-99	1	0	1	0	0
33631	2004	2	0	1	1	0	28	9	21	7	9	0	0	0	0	0	0	12	1	0	17	16	48	41	2	852676.8	-99	3.23e+08	-99	-99	1	0	1	0	0
33631	2006	2	0	1	1	0	26	9	26	0	9	0	0	0	0	0	0	14	1	0	17	16	50	43	2	400000	-99	-99	-99	-99	1	0	1	0	0
34036	2004	1	0	0	-99	1	-99	32	-99	-99	24	8	0	0	0	0	0	-99	-99	0	-99	9	-99	47	2	0	-99	2666269	-99	1649930	-99	1	-99	1	1
34036	2006	1	0	0	-99	0	-99	34	-99	-99	24	10	0	0	0	0	0	-99	-99	0	-99	9	-99	49	2	0	-99	-99	-99	-99	-99	0	-99	1	1
34093	2004	1	0	0	-99	1	-99	29	-99	-99	29	0	0	0	0	0	0	-99	-99	1	-99	14	-99	49	2	2.65e+07	-99	4.23e+07	-99	4220750	-99	1	-99	1	1
34093	2006	1	0	0	-99	1	-99	31	-99	-99	31	0	0	0	0	0	0	-99	-99	1	-99	14	-99	51	2	5750000	-99	-99	-99	2400000	-99	1	-99	1	1
34471	2004	2	0	1	1	1	24	7	18	6	5	2	0	0	0	0	0	12	1	0	15	17	45	35	2	7993845	-99	6687909	-99	8953106	1	1	1	1	0
34471	2006	2	0	1	1	2	28	9	21	7	5	4	0	0	0	0	0	14	1	1	15	17	47	37	2	2500000	-99	-99	-99	1.20e+07	1	0	1	1	0
35401	2004	0	0	0	-99	1	-99	16	-99	-99	16	0	0	0	0	0	0	-99	-99	0	-99	11	-99	37	2	8526767	-99	7538444	-99	4604455	-99	1	-99	1	1
35401	2006	0	0	0	-99	1	-99	2	-99	-99	0	2	0	0	0	0	0	-99	-99	1	-99	11	-99	39	2	2.50e+07	-99	-99	-99	-99	-99	0	-99	1	1
35871	2004	4	0	1	1	1	21	8	7	14	8	0	0	0	0	0	0	21	0	1	7	8	43	35	1	0	1509650	-99	3581242	-99	0	1	1	1	0
35871	2006	4	0	1	1	1	23	8	7	16	0	8	0	0	0	0	0	23	0	0	7	8	45	37	1	2000000	-99	-99	-99	-99	0	0	1	1	0
36547	2004	3	0	1	1	1	32	20	23	9	20	0	0	0	0	0	0	31	0	1	12	13	51	54	1	8265770	7019932	-99	3197538	-99	0	1	1	1	0
