61631	2004	3	0	0	1	-99	19	-99	14	5	-99	-99	0	0	0	0	0	-99	0	-99	9	-99	35	-99	1	1.38e+07	1679727	-99	1440000	-99	0	-99	1	-99	1
61631	2006	3	0	0	0	-99	21	-99	14	7	-99	-99	0	0	0	0	0	-99	0	-99	9	-99	37	-99	1	1.41e+07	0	-99	-99	-99	1	-99	1	-99	1
61932	2004	2	0	0	-99	0	-99	13	-99	-99	13	0	0	0	0	0	0	-99	-99	0	-99	11	-99	44	2	2.48e+07	-99	1574641	-99	-99	-99	1	-99	1	1
61932	2006	2	0	0	-99	0	-99	13	-99	-99	13	0	0	0	0	0	0	-99	-99	0	-99	11	-99	46	2	1.20e+07	-99	0	-99	-99	-99	1	-99	1	1
66333	2004	2	0	0	-99	1	-99	23	-99	-99	22	1	0	0	0	0	0	-99	-99	1	-99	9	-99	49	2	0	-99	7066514	-99	1620000	-99	1	-99	1	1
66333	2006	2	0	0	-99	1	-99	1	-99	-99	0	1	0	0	0	0	0	-99	-99	1	-99	9	-99	51	2	1.50e+07	-99	0	-99	2400000	-99	1	-99	1	1
66794	2004	3	0	1	1	0	22	0	22	0	0	0	0	0	0	0	0	20	1	0	6	11	41	39	1	0	8034608	0	3000000	-99	1	0	1	1	0
66794	2006	3	0	1	1	0	24	0	24	0	0	0	0	0	0	0	0	22	1	0	6	11	43	41	1	0	0	0	4080000	-99	1	1	1	1	0
67256	2004	5	0	0	-99	1	-99	8	-99	-99	8	0	0	0	0	0	0	-99	-99	1	-99	12	-99	40	2	0	-99	1330898	-99	2400000	-99	0	-99	0	1
67256	2006	5	0	0	-99	1	-99	10	-99	-99	10	0	0	0	0	0	0	-99	-99	1	-99	12	-99	42	2	0	-99	0	-99	2400000	-99	0	-99	0	1
67421	2004	0	0	0	1	-99	23	-99	23	0	-99	-99	0	0	0	0	0	-99	0	-99	3	-99	39	-99	1	2.50e+07	2613196	-99	1200000	-99	1	-99	1	-99	1
